Word,Frequency
Lateschanka,1
Kuspornoe,1
volga,1
Gumrak,1
Orlovka,1
Alexandrovka,1
1:33000,1
"1,1",1
kilometer,1
wooden-block,1
brigades/divisions,1
Competitive:2,1
Competitive:3,1
medium/high,1
84x60,1
x24,1
featuresmore,1
isle,1
homeland,1
shoreline,2
flooded,1
misfortune,1
flood,2
ever-shrinking,1
disappears,1
Councilor,1
soccer,2
'managers,1
managers,1
utilise,1
Managers,1
dribble,1
tackles,3
shots,2
headers,1
'd,2
kicks,1
Danzig,7
Gdask,1
accordance,1
flash-point,1
Polish-German,1
installations,2
alert,2
Transit,1
Depot,1
Westerplatte,1
Postal,2
day-long,3
doused,1
gasoline,2
defiance,1
futile,1
symbolic,1
materially,2
aggressor,2
Postmens,3
Schutzpolizei,2
GameThe,1
postal,3
non-combatants,1
GameplaySoldiers,1
Schutzpolizeis,1
midday,1
howitzer,1
attackers,1
pumped,1
ignited,2
grenade,1
Resolve,1
Clearing,1
noncombatants,1
stormy,1
accidentally,1
Terrorscape,1
repairing,1
noise,3
aiming,1
hunts,1
killers,2
Killers,1
irresistibly,1
birthplace,1
lengthening,1
mid-July,1
Soltsy,7
resuming,1
Staraya,5
19mm,1
1.2,1
DESIGNERS,1
Vance,1
Borries,1
Curtis,1
WW,1
Russa,3
LVI,2
Novgorod,2
flanks,2
Counter-Blow,1
70th,1
unflappable,1
retreated,3
Ilmen,2
hard-pressed,1
penetrated,1
34th,1
XL,1
Instructions,1
PIAT,1
Eastfront,1
Trans-Volga,1
Stifling,1
one-vs-many,1
hidden-movement,1
adversary,7
Investigators,1
sprint,1
flashlights,1
override,1
Emerald,3
Commissioned,1
drawings,1
alchemical,1
diagrams,1
hand-drawn,1
1.5-3,1
insidiously,1
Ord,1
butexperiences,1
Whistle,5
Caputo,1
Laurie,1
blimps,1
railroading,1
Rocky,1
arrays,1
scaffolds,1
airship,1
melting,1
causes,2
dynamically-changing,1
airships,1
Colonists,3
Kolonisten,1
mayor,2
employment,1
educate,1
forgetting,1
Recreate,1
non-wargamers,1
theatres,2
replenish,1
Refight,1
tracked,1
1972,1
Chess,1
Reykjavik,1
Bobby,1
Fischer,1
reigning,1
Boris,1
Spassky,1
Touted,1
incomparable,1
Match,1
pulling,2
manipulates,1
endurance,2
weigh,2
Caesars,1
Gallia,1
awake,1
52,3
campaigned,1
Germania,1
Tribes,1
Jets,2
jet,2
BAe,1
Harrier,1
F-4,1
F-14,1
Tomcat,1
F-15,1
F-16,1
F-18,1
F-22,1
Raptor,1
MiG-21,1
Fishbed,1
MiG-23,1
Flogger,1
MiG-29,1
Fulcrum,1
Su-27,1
Flanker,1
A-4,1
Skyhawk,1
A-7,1
Corsair,4
Mirage,1
Navoria,8
council,4
decreed,1
answered,1
Explorers,2
Worker,2
Ball,6
coaches,4
mascot,2
dictate,2
Coaches,2
playbooks,1
knock-downs,1
out-of-activation,1
Angel,2
Rita,3
Repulsa,2
karate,1
Sabertooth,1
cooked,1
deadlier,1
packing,1
sustained,1
whittling,1
power-up,1
Zord,1
Megazord,1
devastatingly,1
thwarted,1
dystopic,1
fossil-based,1
quench,1
thirst,1
hydroelectric,1
Barrage,2
turbines,1
Alpine,2
Construction,1
upstream,1
channel,2
unique-effect,1
Conservation,1
re-wilding,1
endangered,1
Created,1
Zara,1
Botswana,1
Kavango,2
thoughtfully,1
biodiversity,1
2219,1
humankinds,1
long-distance,1
spaceflight,1
Asteroid,4
Corporations,1
A.M.A.C,1
Ceres,8
lying,1
Belt,2
high-skilled,1
CERES,1
Corporation,1
cycles,2
liaising,1
co-developed,1
astrophysicist,1
applications,2
Wonders,7
rediscover,2
Lauded,1
unmissable,1
commercial,1
nearest,2
neighbours,1
148,1
Defeats,1
Victories,3
describing,2
leaflet,1
Folklore,3
Affliction,2
decimating,1
vampirism,1
lycanthropy,2
bloodlust,1
taint,1
expandable,2
ante,1
fueling,1
Lore,1
Afflictions,1
Dying,1
ethereal,3
disarray,1
waging,2
dismantled,1
welfare,1
capitalists,1
fading,1
guidance,1
politico-economic,1
socio-economic,1
subsidies,1
Taxation,1
Labor,1
Voting,1
academic,1
Social-Democracy,1
Neoliberalism,1
Nationalism,1
Globalism,1
hegemony-,1
Doggerland,2
landmass,1
"15,000",3
murals,1
megaliths,1
rigors,1
scarcity,1
shaman,1
Belle,5
poque,4
respects,1
ergonomically,1
Works,1
Blocker,1
Brand,2
Material,2
responsibility,3
Ultron,2
Jump,1
enacting,1
Targa,1
keepers,1
duties,3
archetypes,1
warped,1
all-round,1
finesse,1
coloured,4
push-fit,1
well-honed,1
Sidereal,3
Confluence,5
Negotiation,1
Elysian,1
singularly,1
9-Apr,1
Scheming,1
mutually,1
technically,1
federation,1
outputs,1
inputs,1
converters,1
Almost,1
negotiable,1
leftover,1
Hera,1
infidelity,1
ensuing,2
ignites,1
combustion,1
shatters,1
deflagration,1
obliterated,1
constituted,1
prodigious,1
shards,2
divinity,1
selves,1
walked,1
grandeur,1
Pantheon,2
reshaped,2
burns,1
roiling,1
ash,1
wreck,1
Styx,3
Would,2
extent,2
prevents,2
claw,1
focal,1
banker,1
sponsor,1
voyages,2
cabals,1
jihads,1
inquisitions,1
festering,1
feudalism,1
stimulate,1
Oriental,1
imperialism,2
globalization,1
totalitarianism,1
enlightened,1
Bayonet,1
1965,2
Ia,2
Drang,2
lure,2
re-issue,1
1990,2
streamlines,2
gunships,1
Increased,1
Cav,1
tweak,2
FWA,1
air-to,1
air-naval,1
facet,1
cut-out,1
Aircraft/ship,1
inhuman,1
'Bomber,1
crawls,1
contrails,1
figthers,1
desultory,1
scattering,1
payload,1
incendiaries,1
harmlessly,1
snap,1
bite,1
ninety,1
afterward,1
C-in-C,1
BOMBER,1
COMMAND,1
'raid-scale,1
Himmelbett,1
Boar,2
Tame,1
'main,1
Mosquito,1
Gardening,1
seaways,1
countermeasures,1
radars,1
Mahmoud,1
Beleuchter,1
illumination,1
Hamburg,1
firestorm,1
Nuremburg,1
RUMBLESLAM,2
wrestlers,2
eject,1
tactically,4
1ft,2
board/ring,1
dexterous,1
punch,1
324,1
Bosphorus,1
Roma,2
patricians,1
Emperors,2
tireless,1
roman,1
retainers,1
Construct,1
hippodrome,1
Carthaginian,1
Celt,1
Scythian,1
behaving,2
gridiron,1
line-up,2
Twisted,4
Fables,4
old-school,2
2D,1
arcade,1
Plucked,1
assassins,1
manipulations,1
malevolent,2
superpowered,1
fables,2
realities,1
Weaver,1
Driven,1
specializations,1
frenetic,1
'Touch,1
Colossus,4
Nethopha,1
colossus,1
Og,8
superimposing,1
medallions,3
Compare,1
grapple,1
annihilate,3
joue,2
moins,1
incarnez,1
guerrier,1
Nthopha,1
objectif,1
vaincre,1
colosse,1
Jouez,1
superposant,1
respectant,1
rgles,1
doit,2
verticalement,1
lendroit,1
posez,1
recouvrir,1
exactement,1
mdaillons,3
dune,1
dj,1
suite,1
cela,1
visibles,2
constituent,1
statistiques,3
Comparez,1
Colosse,2
vrifiez,1
avez,1
suffisamment,1
affaiblir,1
agrippez,1
tomber,1
dbloquer,1
puissantes,1
et/ou,1
escalader,1
Atteignez,1
sommet,1
donnez-lui,1
lanantir,1
Tuareg,2
Targi,1
veils,1
tents,2
Imascheren,1
salt,1
pepper,1
5x5,1
Meeples,1
predominantly,1
barring,2
Aeons,3
Spark,2
Riders,1
3000,1
player/co-operative,1
intercepted,1
Borg,3
Colours,1
Alert,1
duke,1
Pennant,1
collectors,1
elongated,1
Gencon,1
Topps,1
squeeze,2
pitches,1
balls,1
bunting,2
clutch,1
jam,1
infield,1
Robin,2
Bigfoot,2
titular,1
outlaws,1
robbing,1
pal,1
Jackalope,1
figment,1
Tannhauser,1
Auerstaedt,1
Jena,1
surrendered,3
Napolon,9
1806,1
retrace,1
culminate,1
Pultusk,1
Eylau,1
Friedland,1
grognads,1
playfull,1
chieftains,1
nationbuilding,1
Danelaw,1
centralized,1
movers,1
shakers,1
marry,1
Sentinels,2
Multiverse,5
comic-book,1
Environment,5
Tachyon,1
Wraith,1
Argent,1
Adept,1
Fanatic,1
Haka,1
Tempest,1
Omnitron,1
Voss,1
Citizen,1
Matriarch,1
Akash'Buta,1
Environments,1
Wagner,1
Insula,1
Primalis,1
Magmaria,1
cooperating,1
unveils,1
pose,1
Messolonghi,1
Ottoman,1
dropping,1
Novarchs,3
Novarchon,3
feudalistic,1
Domineum,6
innovation,1
proclaiming,1
Voidborn,8
envisaged,1
entity,2
intention,2
satiating,1
vastness,1
interdimensional,1
salvation,2
purge,1
manifesting,1
Voidfall,2
minimum-luck,1
restoring,1
Variability,1
ensured,1
game-altering,1
sequencing,1
centerpiece,1
techs,1
house-specific,1
deterministic,1
outsmarting,2
1841,5
apex,1
nadir,1
stock-market,1
obsolescence,2
forced-purchase,1
Capitalization,1
per-share,1
ahistorical,1
Milan,1
Lawson,1
scissors,1
knife,1
Thought,1
publishes,1
1841v2,1
Manlio,2
Manzini,1
perceived,1
shortcomings,1
Federico,2
Vellani,2
co-author,1
Steve,1
hate,1
1839,1
McGuffin,1
polarizes,1
whetted,1
jaded,1
palates,1
abject,2
hard-to-predict,1
downside,1
financiers,1
misquote,1
sensibly,1
novice,1
Reckoners,10
adult,1
Brandon,1
Sanderson,1
protagonists,2
Epics,13
Newcago,2
all-powerful,1
Steelheart,5
reigns,1
Nobody,1
unchecked,1
improve/manipulate,1
optimal,2
Enforcement,1
barricades,1
Attacking,2
performs,1
crux,1
ever-shifting,1
#NAME?,1
entryways,3
classrooms,1
apparently,1
custodian,1
trophy-sticker,1
upping,1
Elements,1
eleventh,1
Immortal,1
infest,1
Infest,1
jumps,1
infestation,1
Empower,2
Yawning,1
gaping,1
crumbling,1
shaft,1
Undermountain,2
Halaster,2
Blackcloak,2
seeded,1
critically-acclaimed,1
bane/boon,1
premiered,1
Miniature,1
Grung,2
Intellect,1
Devourer,1
Bheur,1
Hag,1
Thug,2
Beholder,1
Scaladar,1
Tyrant,1
Purple,1
Trobriand,1
Arcturia,1
Muiral,1
Zalthar,1
Shadowdusk,2
Grey,1
Ooze,1
Dezmyr,1
Navell,1
Cormac,1
Half-Elf,1
Atka,1
Tiefling,1
Marcon,1
Trosper,1
Gnome,1
Guinea,1
compiled,1
Incorporates,1
Report,1
sightings,1
confirmed,1
historically-based,1
civilization-building,2
exterminate,1
Euro-centric,1
Heritage,2
Charlemagne,1
bowmen,1
Atlantian,1
Mauryan,1
Minoan,1
Olmec,1
Utopian,1
usurpers,2
Diocletian,1
Maximian,1
Constantius,1
Galerius,1
'Tetrarchy,1
TETRARCHIA,1
Draco,1
Dux,2
Vicarius,1
Pirates,1
Barbaria,1
Carausian,1
Danubian,1
Mauretanian,1
'Imperivm,1
Subdue,1
PANZER,1
KORPS,1
IGO-UGO,1
disrupted,1
4,1
85,1
Mar-Apr,1
2009,3
HeroScape,1
attaching,1
Skulls,1
pre-assigned,1
pre-fab,1
eminently,1
user-created,2
Marro,6
Valhalla,2
Utgar,1
Hive,3
Hivelords,1
Heroscape,2
Grass,1
inclusion,2
relating,1
reprintings,1
Squad-Level,1
quaint,1
scorched,1
snipers,2
advised,1
Hungarian,4
Rhapsody,4
Hungary,1
Carpathian,2
Budapest,1
inset,1
1.5-map,1
preorder,1
550,1
preorders,1
//www.multimanpublishing.com/tabid/59/ProductID/370/Def,1
Mansions,2
app-driven,1
Sign,1
veiled,1
respite,2
hair-raising,1
Philippine,3
tension-packed,1
programmed,2
instruction,1
slices,1
presuming,1
Southwest,2
1942-1943,1
Dungeoneers,2
LoD,1
Crawl,1
goblin,1
crypt,1
bookshelf,1
toll,1
strain,1
disorders,1
claustrophobia,1
arachnophobia,1
syndromes,1
liability,1
remedy,1
stressed,1
Heal,1
levelling,1
perks,4
bogged,1
chore,1
perk,1
noises,1
bashing,1
screaming,1
syndrome,1
happening,2
Medium+,1
standees,1
berserker,1
3D-printed,1
template,1
spinoff,1
Ix,1
Immortality,1
Schadenfreude,1
distribution,2
mid-complexity,1
Dec,2
Luxemburg,1
Prominent,1
superimposed,1
Improved,1
Enhanced,2
Handbook,2
COLOR,1
cartography,1
Danny,1
camo-pattern,1
384,2
TEC,1
15-Apr,1
zero-luck,1
overhaul,1
tighter,2
mare,1
nostrum,1
Mare,3
Nostrum,3
'Atlas,1
Caravans,1
greed,2
re-introduction,1
Asyncron,1
Pericles,1
statesman,1
orator,1
Babylonian,1
lawgiver,1
healer,1
Hammurabi,1
irrigation,1
Carthaginians,1
thrived,1
Concentrating,1
Developing,1
Exerting,1
Cultural,1
visionaries,1
Skyrise,3
artisan,2
Prove,1
Patrons,1
ever-rising,1
enthralled,1
Sebastien,1
Pauchon,1
Metropolys,1
gig,2
freelancers,1
freelancer,1
litter,1
likes,1
Freelancers,1
condenses,1
funky,1
fully-voiced,1
industry-leading,1
audio,1
Title,2
Recall,1
Jeff,2
Confederacy,1
Award-winner,1
peripheral,1
Morgans,1
Territory,1
bushwhackers,1
rickety,1
inefficiency,1
Rights,1
Dispatch,1
troubleshooters,1
prop,1
Slavery,1
Re-fight,1
Interceptor,4
Daylight,1
interceptor,2
Viermot,1
Bf109,1
Me410,1
Fw190,1
Woensdrecht,1
Schiphol,1
Wevelgem,1
Husum,1
Jever,2
Oldenburg,1
Hildesheim,1
Brieuc,1
Poix,1
Vannes-Meucon,1
Evreax,1
Mnchen-Gladbach,1
Mnster-Handorf,1
Lippspringe,1
Rheine,1
Ansbach,1
Wertheim,1
Wingman,1
wingman,1
Fifteen,1
Spider-Hero,1
converging,1
multiverse,2
Spider-Heroes,1
forego,1
loner,1
Theyll,1
dire,1
untangling,1
Spider-Army,1
18Chesapeake,4
Chesapeake,1
Coalfields,1
wholly,1
shareholder,1
revenues,2
companys,1
minority,1
2/1/2002,1
Novices,1
Golem,8
Simone,1
Luciani,1
Lorenzo,1
Magnifico,1
16th-century,1
anthropomorphic,2
Rabbi,1
Loew,1
statue,1
rabbis,1
Golems,2
marble,5
rabbi,1
marbles,2
synagogue,1
Knowledge,2
Obtain,3
golems,3
Mirror,1
surpassed,1
bury,1
Avalanche,2
Grenadier,4
Elsenborn,4
shoulder,1
Sixth,1
Vith,1
Krinkelt,1
Jochen,1
106th,1
Pieces,1
P47,1
fighter-bombers,1
Nebelwerfer,1
launchers,1
semi-rigid,1
Guy,1
Riessen,1
Butterfield,1
Studios,1
imprint,1
Slitherine,1
UL,1
Ltd,1
over-committing,1
over-extending,1
intro,1
Country,1
Thunderstone,5
All-new,1
pre-set,1
mini-adventures,1
rogues,1
susceptible,1
Maximum,3
roguelike,1
Picking,1
leaning,1
Fireman,1
ax,1
chop,1
scouting,1
Roleplaying,2
Quickstart,1
freshly,1
Quick-start,2
nostalgia,2
Guides,1
readers,1
embracing,1
wacky,1
outrageous,1
joins,1
Mite,1
Remora,1
Previously,1
Con,1
unprincipled,1
opportunism,2
sap,1
monstrous,3
Combo,1
Clubbers,1
Cellar,1
Dwellers,1
spins,1
'44,9
preponderance,1
Cherbourg,6
non-tank,1
7-turn,1
2.3,2
/3.8,1
456,1
Set-up/Reinforcement,1
Conferences,1
conferences,1
senior,1
directed,2
metaphorically,1
nominate,1
'seat,1
Stimson,1
Anthony,1
Eden,2
pre-conference,1
personage,2
Contesting,1
Head,1
Harry,1
Truman,1
paranoia,1
mini-purge,1
'win,1
bilateral,1
post-conference,1
Clandestine,1
ferment,2
emplace,1
undermined,1
neutralized,1
sorted,1
Murmansk,1
CBI,1
two-space,1
shutting,1
sans,1
stated,1
three-player,3
excursion,1
Potsdam,1
F4U,1
Corsairs,1
Solomon,2
Dauntlesses,1
B-25s,1
B-17s,2
disadvantages,1
moderately,1
penalizes,1
Slow,2
non-aligned,1
Franco-British,1
Entrench,1
side/player,1
Thorgal,4
wife,3
Aaricia,1
Jolan,1
Kriss,1
90-120,1
playgroups,1
descriptions,1
Plots,1
Gamefound,1
rag-tag,1
intergalactic,1
scrappers,1
Continuing,1
refreshed,1
Simulazioni,1
Guelphs,1
Ghibellines,1
Montaperti,1
1260,1
Arbia,1
Benevento,1
1266,1
twilight,2
Hohenstaufen,1
Campaldino,1
Barnaba,1
crossbowmen,1
palvesari,1
Comunal,1
Carroccio,1
LARGE,1
Instruction,1
fast-and-furious,1
trumpet,1
summons,1
burden,2
Kennedy,1
scant,1
sigh,1
preceding,1
intellectuals,1
forty-five,1
flares,1
wreckage,1
inherits,1
classics,2
whereon,1
consistently,1
1967,1
Cuban,1
Missile,1
Subsystems,1
prestige-laden,1
game-ending,1
2030,2
Brazil,6
internationally,1
treasuries,1
preferred,2
Essentially,1
PD-Games,1
Rio,1
Compared,1
bond,1
taxation,1
canals,4
Suez,1
'09,1
"1,000,000",1
150-200,1
14-Apr,1
Midgaard,3
Jarosaw,1
Grzdowicz,1
disturbs,1
lust,1
impersonate,1
staying,1
Vuko,7
Drakkainen,2
vanish,1
tossed,1
adrenaline,1
moaning,1
Dominating,1
M-factor,3
Olaf,1
Fjollsfinn,1
Drakkars,1
seduce/kidnap,1
Passionaria,1
Callo,1
nightmares,1
Pier,1
Dyken,1
greedy,1
Thorn,1
Ulrike,1
Freihoff,1
Enlightened,1
evacuate,1
reputation/morality,1
decreases,2
lowers,1
INITIATIVE,1
PHASE,4
PLANNING,1
Viper,2
Nest,1
Voracious,1
Raven,1
disadvantageous,1
translocate,1
decreasing,2
immoral,1
conact,1
he/she,2
DOMINATION,1
Laughs,1
Caped,1
Justice,1
Super-Villains,1
sub-type,1
Dinosaur,1
dinosaur,1
cooking,1
Velociraptors,1
excite,1
enclosure,1
herbivores,1
coaster,1
Ostensibly,1
Origin,1
unifying,1
powerhouse,1
Tomoe,1
Gozen,1
onna-musha,1
Minamoto,1
Yuta,1
Onoda,1
Saigo,1
1-Mar,1
passively,1
nerves,2
Labels,1
Mapboard,1
1.02,1
pre-,1
wormhole-hopping,1
Creuss,1
Emirates,1
Hacan,1
Mecatol,2
supernovas,1
ion,1
fortuitously,1
shaking,1
Clank,2
Acquisitions,2
legacy-style,1
Found,1
treasure-hunters,1
churn,1
alignment,1
timescale,1
Conjunctions,1
slip,1
unnoticed,1
Conjunction,2
Neemoss,4
Physics,1
cruelty,1
healers,1
fakirs,1
snake-oil,1
peddlers,1
decidedly,1
strengthens,1
newfound,2
ravage,2
Rituals,2
Malleus,1
Maleficarum,1
1979,1
occupation,1
Sparring,1
edging,1
precipice,1
powderkeg,1
punitive,1
burgeoning,1
Spratly,1
Paracel,1
Haiphong,1
albeit,2
NextWar,1
Ownership,2
SRV,1
Self,1
abstraction,1
gunfire,2
Nanning,1
PRC-SRV,1
Thanh,1
Hoa,1
Spratlys,1
Paracels,1
cruise,2
Invoke,1
Skulduggery,3
25-Oct,1
Carefully,2
opponet,1
townspeople,3
samurai,1
Nihonbashi,3
lined,1
kimonos,1
IKI,3
EDO,1
famed,2
Hear,1
voices,1
Meet,3
700-800,1
shoppers,1
ear,1
cleaners,1
Edoite,1
personifying,1
philosophy,1
subtleties,1
Alula,2
Mists,1
Faraway,2
fulfil,1
Related,1
Saine,1
Hagane,1
Chikage,1
Kururu,1
Thallya,1
Raira,1
mix-and-match,1
day~by-day,1
analysis,1
Fatigue,1
Rough,1
Demoralization,1
Entrenchments,2
embarked,2
assembles,1
equips,1
aborigine,1
Reaching,1
Bayonne,1
interior,2
Bordeaux,1
Soult,5
Toulouse,1
Gave,1
Pau,1
unopposed,1
Orthez,2
well-established,1
makeshift,1
terrific,1
D'Orthez,1
partition,2
1947,2
Pakistan,7
1971,1
Kashmir,5
Punjab,2
India-Pakistan,4
Indo-Pakistani,1
Jammu,3
nuclear-armed,1
northwest,2
ofNext,1
Koreawill,1
Himalayas,1
SystemA,1
Phasesin,2
moreMovement,1
Phasesthat,1
CombatCombatresolution,1
NukesIn,1
authorization,1
posit,1
at-start,1
laFlashpoint,1
Waris,1
aflame,1
Islamic,1
Optimal,1
re-themed,1
Caravania,1
Fulfill,1
Rest,1
Protocol,1
crashed,2
Zemo,1
Crossbones,1
Octopus,1
30mm-50mm,1
-1,1
Daily,1
Bugle,1
dumpsters,1
traffic,1
lampposts,1
affiliation,1
Flesh,1
hero-centric,1
booster,1
Depicts,1
perfecting,1
'Moscow,1
96-page,1
1x,6
2x,5
3x,2
22x14,1
Blowup,1
6.5x11,2
10x,1
280-counter,1
140-counter,1
confidant,3
Love,2
Letter,2
Citadels,1
Bosley,1
screen-printed,1
Chancellor,1
Victor,1
journalist,2
newspaper,2
flourishes,1
Universelle,1
Olympics,1
metro,1
kidnappings,1
robberies,1
interrogate,1
escape-room-style,1
encrypted,1
colleague,1
Charlotte,1
Riddles,1
hint,1
Hallertau,3
hop-producing,1
prides,2
hops,1
1850,1
Bavarian,2
breeding,1
shine,1
Progressive,1
Two-Field,1
Rotation,1
potency,1
fallowing,1
Combos,1
timingand,1
cardscan,1
Sheep,1
Expiration,1
Date,1
Breeding,1
thought-out,1
Caper,1
sleeves,1
priceless,1
atmospheric,1
companionship,1
quarantine,1
troubled,1
FEDRA,1
Infected,1
Endure,1
Brass,4
Lancashire,4
halves,1
Sell,1
loan,1
spender,1
commences,1
double-connection,1
'develop,1
timing/storing,1
Roxley,1
reboots,1
Warfrog,1
Birkenhead,1
tuning,1
Worldspanner,2
uniqueness,1
dump-statted,1
INT,1
non-combat,1
Degree,1
DoA,1
Patrie,1
Danger,1
Zucker,1
#NAME?,1
400-800,1
Approach,1
Blcher,4
snowstorm,1
Brienne,2
short-lived,1
triumphed,1
Rothire,2
wrote-off,1
hell-for-leather,1
Marschal,1
Vorwrts,1
BATTLES,1
SIMULATED,1
Unskilled,1
29-30,1
Ney,1
chased,1
Bluucher,1
Soil,1
Reinforced,1
Noon,2
Champaubert,1
Marmont,3
"4,500",1
Olsufief,1
Montmirail,1
Mortier,1
pinned,1
Yorck,1
Kleist,1
Sacken,1
streaming,1
Chteau,1
Thierry,1
Vauchamps,1
Grouchy,1
Chlons,1
NLB-,1
480m/hex,1
1hour/GT,1
slavery,4
institution,2
unmovable,1
Underground,1
Abolitionist,1
abolitionist,2
catchers,1
reacting,1
GD,6
Luchessa,3
Mech,3
238th,1
OKH,1
backing,1
216th,1
meat,1
grinder,1
Wig,1
Graves,1
combing,1
gaps,1
counter-attacks,1
immobile,1
TCS,3
daylight,2
turns/1,1
contours,1
guns/tanks,1
GD'42,1
Gaia,3
Transdimensional,1
Gaiaforming,1
Ankh,2
Deities,1
reimagined,1
interpreted,1
shake,3
non-random,1
rancher,1
Kansas,3
Needless,1
tow,1
cowboys,2
pitfalls,1
Remember,1
a-changing,1
ranching,1
wrangle,1
Midwest,1
Quilliams,1
Challenger,1
Dual-Layered,1
Addition,1
Simmental,1
reversible,1
CC,6
P,7
Oceans,1
BARs,1
SMGs,1
Caves,1
Scouts,3
Bayonets,1
Mortar,1
spotting,2
Treetop,1
Reconnoitering,1
late-war,1
imbedding,1
13-Aug,1
Triggers,1
352x,1
280x,1
220x,1
6x,1
nation-specific,1
familiarity,1
Insurgency,1
1983-1986,1
highly-praised,1
customary,1
Marcos,1
Imelda,1
cronies,1
Insurgents,1
NPA,2
uprising,1
rural,2
Reformers,1
embodied,1
Aquinos,1
widow,1
Corazon,1
irrevocably,1
immeasurably,1
Countrysides,1
amalgamates,1
lightly-habitable,1
inter-player,1
Personality,1
mini-hand,1
brokers,1
prelude,1
Sealion,1
bravely,1
Supermarine,1
Mk.I,1
Messerschmitt,1
Bf.109,1
fastplaying,1
leaderless,1
huddled,1
Resurgence,2
bag-building,2
one-of-a-kind,2
spare,1
directive,1
unites,1
1756-1763,1
1763,1
fulfilled,1
virgin,1
Rarer,1
instances,1
comprehended,1
FRONT,6
laden,1
man-to-man,1
SQUAD,3
LEADER,3
inability,1
assert,1
hexagons,1
Multi-Player,1
open-ended,1
Design-Your-Own,1
Anti-Tank,2
Rifles,1
Pillboxes,1
Flamethrowers,1
Halftracks,1
Panzerfausts,1
Bazookas,1
Panzerschrecks,1
Ambushes,1
Minefields,1
Starshells,1
Prisoners,1
Fords,1
gamettes,1
summed,1
unbeatable,3
Recommended,1
discriminating,1
162,1
2.6,1
3.1,1
39,3
304,1
double-faced,1
0.75,1
0.6,1
0.5,1
Rosters,1
//boardgamegeek.com/thread/785207/article/8884028,1
8884028,1
Krasvetelia,2
craggy,1
bottomless,1
chasms,1
wilted,1
tucked,2
rumored,1
Mirza,2
Noctis,3
two-hundred,1
Eternally,1
youthful,1
bloodlines,2
culling,1
starved,1
Writing,1
outlawed,1
Noctiss,1
Krasvetelians,1
Devoured,1
harvesting,2
populous,1
unattachment,1
TAKE,1
DEEP,1
BREATH,1
RELAX,1
lake,4
blossoms,1
lily,1
bloom,2
Gentle,1
Petersburg,5
1864-1865,1
Forks,1
twenty-five,1
1956,1
yesteryear,1
director,1
probe,1
Leaving,1
Consequently,1
quickest,1
objectivebut,1
Formula,1
car-racing,1
stops,1
tire,1
overtaking,1
doubling,1
damages,2
crashes,1
tires,1
reliability,1
trajectories,1
braking,2
Braking,1
predefined,1
Collectible,1
Plunge,1
scape,1
followup,1
institute,2
Jarratt,1
Gray,1
Visser,1
nautical,1
Scythe,3
meteorite,2
Tarkovsky,1
ventures,1
taiga,1
Itching,1
Expeditions,2
feelings,1
evokes,1
mech,2
competitively,1
adjusts,1
exposure,1
story-based,1
board-game,1
Tiles-based,1
polyhedral,1
PC,1
Quick-Start,2
Imagination,1
Rolpeplaying,1
quips,1
NOTES,1
game-style,1
HeroQuest,2
basic/starter,3
board-and-counter/miniature,1
Essentials,1
fore-runners,1
Player-Characters,1
Edition/3.5,1
Puzzle,7
Panic,1
tournaments,3
Tetris,1
411,1
MILLION,1
built-in,1
comeback,1
ballin,1
yacht,1
mates,1
balancer,1
Sirlin,1
HD,2
Remix,2
Kongai,1
Yomi,1
Flash,1
Embrace,1
Everywhere,1
perversion,1
fractured,1
glimmers,1
tormenting,2
twisted,1
fluctuating,2
slithering,1
skittering,1
exude,1
recognize,1
fever,1
scared,1
seething,1
corporeal,1
cease,1
wanderers,5
feverish,1
hellscape,1
distorted,1
echoes,1
aberrations,1
Bind,1
consciousness,2
coda,1
endings,3
wanderer,2
finale,1
Adding,1
chapter-agnostic,1
distortions,1
vortexes,1
malformations,1
recesses,1
Hearkening,1
survival-horror,1
refreshes,1
strikingly,1
Threatened,1
coronation,1
Arme,1
hegemonic,1
cement,1
indefatigable,1
coalitions,3
recognise,1
Punishments,1
evasion,1
counter-marches,1
interceptions,1
unhappy,1
excellence,1
permit,1
l'Aiglon,1
Duc,1
Reichstadt,1
13mm,1
sturdy,1
guitars,2
drums,1
basses,1
vocals,1
dreamt,1
festivals,1
concerts,1
Rock'n,2
musicians,1
arrange,2
rehearsals,1
records,2
eurogame,1
Tune,1
electric,1
drumsticks,1
Arborea,3
pilgrimages,1
Ecosystem,2
Tracks,3
Pilgrimage,1
Rewards,1
Shared,2
Sages,1
overlaying,2
heroism,1
paragraph,1
Ambush,1
deceptive,1
inexperienced,1
steaming,1
anymore,1
DRAGONS,1
wildlands,1
Dwar7s,3
battled,1
Hatch,1
springtime,1
Tolkiens,1
decisively,2
Ring-bearers,1
burdening,1
toil,1
sorrow,1
Companions,3
Battleground,1
Tolkienian,1
gallery,2
Fataneh,1
Howe,1
Keyflower,4
Matching,1
auctioned,1
Breese,1
Bleasdale,1
R,1
Battlestar,3
Galactica,8
mistrust,1
widely-acclaimed,1
Sci,1
Fi,1
Cylons,2
expose,1
contaminations,1
Cylon,7
signpost,1
survivalbut,1
jumping,1
traitorous,1
Site,2
//www.fantasyflightgames.com/edge_minisite_sec.asp,1
eidm=18,1
esem=4,1
//boardgamegeek.com/wiki/page/Battlestar_Galactica_FAQ,1
Minde,1
blackhole,1
mothership,4
Lasers,1
Photon,1
pierce,1
blackness,2
powerless,1
